line_id,dex,stage,master_id,name_ja,yomi_ja,stype_ja,wiki_class,wiki_type_abbr,name_en,name_tw
485,285,2,981,藤波改二,ふじなみ,駆逐艦,Yuugumo #11,DD,Fujinami Kai Ni,藤波改二
486,286,0,486,浦波,うらなみ,駆逐艦,Fubuki #10,DD,Uranami,浦波
486,286,1,368,浦波改,うらなみ,駆逐艦,Fubuki #10,DD,Uranami Kai,浦波改
486,286,2,647,浦波改二,うらなみ,駆逐艦,Fubuki #10,DD,Uranami Kai Ni,浦波改二
491,291,0,491,Commandant Teste,コマンダン・テスト,水上機母艦,Commandant Teste #1,AV,Commandant Teste,塔斯特指揮官
491,291,1,372,Commandant Teste改,コマンダン・テスト,水上機母艦,Commandant Teste #1,AV,Commandant Teste Kai,塔斯特指揮官改
492,292,0,492,Richelieu,リシュリュー,戦艦,Richelieu #1,FBB,Richelieu,黎胥留
492,292,1,392,Richelieu改,リシュリュー,戦艦,Richelieu #1,FBB,Richelieu Kai,黎胥留改
492,292,2,969,Richelieu Deux,リシュリュー,戦艦,Richelieu #1,FBB,Richelieu Deux,黎胥留改二
493,293,0,493,伊400,い400,潜水空母,Sentoku Type (I-400 Class Submarine) #1,SSV,I-400,伊400
493,293,1,606,伊400改,い400,潜水空母,Sentoku Type (I-400 Class Submarine) #1,SSV,I-400 Kai,伊400改
494,294,0,494,伊13,い13,潜水空母,Junsen Type A Kai Ni #1,SSV,I-13,伊13
494,294,1,374,伊13改,い13,潜水空母,Junsen Type A Kai Ni #1,SSV,I-13 Kai,伊13改
495,295,0,495,伊14,い14,潜水空母,Junsen Type A Kai Ni #2,SSV,I-14,伊14
495,295,1,375,伊14改,い14,潜水空母,Junsen Type A Kai Ni #2,SSV,I-14 Kai,伊14改
511,311,0,511,Гангут,ガングート,戦艦,Gangut #1,FBB,Gangut,甘古特
511,311,1,512,Октябрьская революция,ガングート,戦艦,Gangut #1,FBB,Oktyabrskaya Revolyutsiya,Октябрьская революция
511,311,2,513,Гангут два,ガングート,戦艦,Gangut #1,FBB,Gangut Dva,甘古特改二
516,313,0,516,Ташкент,タシュケント,駆逐艦,Tashkent #1,DD,Tashkent,塔什干
516,313,1,395,Ташкент改,タシュケント,駆逐艦,Tashkent #1,DD,Tashkent Kai,塔什干改
514,314,0,514,Sheffield,シェフィールド,軽巡洋艦,Town #5,CL,Sheffield,雪菲爾
514,314,1,705,Sheffield改,シェフィールド,軽巡洋艦,Town #5,CL,Sheffield Kai,雪菲爾改
515,315,0,515,Ark Royal,アークロイヤル,正規空母,Ark Royal #1,CV,Ark Royal,皇家方舟
515,315,1,393,Ark Royal改,アークロイヤル,正規空母,Ark Royal #1,CV,Ark Royal Kai,皇家方舟改
517,317,0,517,占守,しむしゅ,海防艦,Shimushu #1,DE,Shimushu,占守
517,317,1,376,占守改,しむしゅ,海防艦,Shimushu #1,DE,Shimushu Kai,占守改
518,318,0,518,国後,くなしり,海防艦,Shimushu #2,DE,Kunashiri,國後
518,318,1,377,国後改,くなしり,海防艦,Shimushu #2,DE,Kunashiri Kai,國後改
519,319,0,519,Jervis,ジャーヴィス,駆逐艦,J #1,DD,Jervis,賈維斯
519,319,1,394,Jervis改,ジャーヴィス,駆逐艦,J #1,DD,Jervis Kai,賈維斯改
520,320,0,520,Janus,ジェーナス,駆逐艦,J #5,DD,Janus,傑納斯
520,320,1,893,Janus改,ジェーナス,駆逐艦,J #5,DD,Janus Kai,傑納斯改
521,321,0,521,春日丸,たいよう,軽空母,Kasuga Maru #1,CVL,Kasuga Maru,春日丸
521,321,1,526,大鷹,たいよう,軽空母,Taiyou #1,CVL,Taiyou,大鷹
521,321,2,380,大鷹改,たいよう,軽空母,Taiyou #1,CVL,Taiyou Kai,大鷹改
521,321,3,529,大鷹改二,たいよう,軽空母,Taiyou #1,CVL,Taiyou Kai Ni,大鷹改二
522,322,0,522,八幡丸,うんよう,軽空母,Kasuga Maru #2,CVL,Yawata Maru,八幡丸
522,322,1,884,雲鷹,うんよう,軽空母,Taiyou #2,CVL,Unyou,雲鷹
522,322,2,382,雲鷹改,うんよう,軽空母,Taiyou #2,CVL,Unyou Kai,雲鷹改
522,322,3,889,雲鷹改二,うんよう,軽空母,Taiyou #2,CVL,Unyou Kai Ni,雲鷹改二
534,324,0,534,神鷹,しんよう,軽空母,Taiyou #4,CVL,Shinyou,神鷹
534,324,1,381,神鷹改,しんよう,軽空母,Taiyou #4,CVL,Shinyou Kai,神鷹改
534,324,2,536,神鷹改二,しんよう,軽空母,Taiyou #4,CVL,Shinyou Kai Ni,神鷹改二
535,325,0,535,Luigi Torelli,ルイージ・トレッリ,潜水艦,Guglielmo Marconi #4,SS,Luigi Torelli,路易吉·托雷利
535,325,1,605,Luigi Torelli改,ルイージ・トレッリ,潜水艦,Guglielmo Marconi #4,SS,Luigi Torelli Kai,路易吉·托雷利改
535,325,2,539,UIT-25,ルイージ・トレッリ,潜水艦,Guglielmo Marconi #4,SS,UIT-25,UIT-25
535,325,3,530,伊504,ルイージ・トレッリ,潜水艦,Guglielmo Marconi #4,SS,I-504,伊504
527,327,0,527,岸波,きしなみ,駆逐艦,Yuugumo #15,DD,Kishinami,岸波
527,327,1,686,岸波改,きしなみ,駆逐艦,Yuugumo #15,DD,Kishinami Kai,岸波改
528,328,0,528,早波,はやなみ,駆逐艦,Yuugumo #12,DD,Hayanami,早波
528,328,1,688,早波改,はやなみ,駆逐艦,Yuugumo #12,DD,Hayanami Kai,早波改
528,328,2,982,早波改二,はやなみ,駆逐艦,Yuugumo #12,DD,Hayanami Kai Ni,早波改二
532,332,0,532,涼月,すずつき,駆逐艦,Akizuki #3,DD,Suzutsuki,涼月
532,332,1,537,涼月改,すずつき,駆逐艦,Akizuki #3,DD,Suzutsuki Kai,涼月改
533,333,0,533,冬月,ふゆつき,駆逐艦,Akizuki #8,DD,Fuyutsuki,冬月
533,333,1,538,冬月改,ふゆつき,駆逐艦,Akizuki #8,DD,Fuyutsuki Kai,冬月改
524,334,0,524,択捉,えとろふ,海防艦,Etorofu #1,DE,Etorofu,擇捉
524,334,1,383,択捉改,えとろふ,海防艦,Etorofu #1,DE,Etorofu Kai,擇捉改
525,335,0,525,松輪,まつわ,海防艦,Etorofu #2,DE,Matsuwa,松輪
525,335,1,384,松輪改,まつわ,海防艦,Etorofu #2,DE,Matsuwa Kai,松輪改
531,339,0,531,佐渡,さど,海防艦,Etorofu #3,DE,Sado,佐渡
531,339,1,385,佐渡改,さど,海防艦,Etorofu #3,DE,Sado Kai,佐渡改
540,340,0,540,対馬,つしま,海防艦,Etorofu #7,DE,Tsushima,對馬
540,340,1,386,対馬改,つしま,海防艦,Etorofu #7,DE,Tsushima Kai,對馬改
544,344,0,544,Gambier Bay,ガンビア・ベイ,軽空母,Casablanca #19,CVL,Gambier Bay,甘比爾灣
544,344,1,396,Gambier Bay改,ガンビア・ベイ,軽空母,Casablanca #19,CVL,Gambier Bay Kai,甘比爾灣改
544,344,2,707,Gambier Bay Mk.II,ガンビア・ベイ,軽空母,Casablanca #19,CVL,Gambier Bay Mk.II,甘比爾灣 Mk.II
549,349,0,549,Intrepid,イントレピッド,正規空母,Essex #5,CV,Intrepid,無畏
549,349,1,397,Intrepid改,イントレピッド,正規空母,Essex #5,CV,Intrepid Kai,無畏改
551,351,0,551,日振,ひぶり,海防艦,Hiburi #1,DE,Hiburi,日振
551,351,1,678,日振改,ひぶり,海防艦,Hiburi #1,DE,Hiburi Kai,日振改
552,352,0,552,大東,だいとう,海防艦,Hiburi #2,DE,Daitou,大東
552,352,1,679,大東改,だいとう,海防艦,Hiburi #2,DE,Daitou Kai,大東改
561,361,0,561,Samuel B.Roberts,サミュエル・B・ロバーツ,駆逐艦,John C. Butler #46,DD,Samuel B. Roberts,山繆·B·羅伯茲
561,361,1,681,Samuel B.Roberts改,サミュエル・B・ロバーツ,駆逐艦,John C. Butler #46,DD,Samuel B. Roberts Kai,山繆·B·羅伯茲改
561,361,2,920,Samuel B.Roberts Mk.II,サミュエル・B・ロバーツ,駆逐艦,John C. Butler #46,DD,Samuel B. Roberts Mk.II,山繆·B·羅伯茲 Mk.II
562,362,0,562,Johnston,ジョンストン,駆逐艦,Fletcher #73,DD,Johnston,強斯頓
562,362,1,689,Johnston改,ジョンストン,駆逐艦,Fletcher #73,DD,Johnston Kai,強斯頓改
565,365,0,565,福江,ふかえ,海防艦,Etorofu #10,DE,Fukae,福江
565,365,1,685,福江改,ふかえ,海防艦,Etorofu #10,DE,Fukae Kai,福江改
570,370,0,570,平戸,ひらと,海防艦,Etorofu #9,DE,Hirato,平戶
570,370,1,684,平戸改,ひらと,海防艦,Etorofu #9,DE,Hirato Kai,平戸改
571,371,0,571,Nelson,ネルソン,戦艦,Nelson #1,BB,Nelson,納爾遜
571,371,1,576,Nelson改,ネルソン,戦艦,Nelson #1,BB,Nelson Kai,納爾遜改
572,372,0,572,Rodney,ロドニー,戦艦,Nelson #2,BB,Rodney,羅德尼
572,372,1,577,Rodney改,ロドニー,戦艦,Nelson #2,BB,Rodney Kai,羅德尼改
574,374,0,574,Gotland,ゴトランド,軽巡洋艦,Gotland #1,CL,Gotland,哥特蘭
574,374,1,579,Gotland改,ゴトランド,軽巡洋艦,Gotland #1,CL,Gotland Kai,哥特蘭改
574,374,2,630,Gotland andra,ゴトランド,軽巡洋艦,Gotland #1,CL,Gotland Andra,哥特蘭改二
575,375,0,575,Maestrale,マエストラーレ,駆逐艦,Maestrale #1,DD,Maestrale,西北風
575,375,1,580,Maestrale改,マエストラーレ,駆逐艦,Maestrale #1,DD,Maestrale Kai,西北風改
581,381,0,581,日進,にっしん,水上機母艦,Nisshin #1,AV,Nisshin,日進
581,381,1,690,日進改,にっしん,水上機母艦,Nisshin #1,AV,Nisshin Kai,日進改
581,381,2,586,日進甲,にっしん,水上機母艦,Nisshin #1,AV,Nisshin A,日進甲
582,382,0,582,夏雲,なつぐも,駆逐艦,Asashio #7,DD,Natsugumo,夏雲
582,382,1,721,夏雲改,なつぐも,駆逐艦,Asashio #7,DD,Natsugumo Kai,夏雲改
583,383,0,583,峯雲,みねぐも,駆逐艦,Asashio #8,DD,Minegumo,峯雲
583,383,1,687,峯雲改,みねぐも,駆逐艦,Asashio #8,DD,Minegumo Kai,峯雲改
584,384,0,584,八丈,はちじょう,海防艦,Shimushu #3,DE,Hachijou,八丈
584,384,1,378,八丈改,はちじょう,海防艦,Shimushu #3,DE,Hachijou Kai,八丈改
585,385,0,585,石垣,いしがき,海防艦,Shimushu #4,DE,Ishigaki,石垣
585,385,1,379,石垣改,いしがき,海防艦,Shimushu #4,DE,Ishigaki Kai,石垣改
589,389,0,589,L.d.S.D.d.Abruzzi,アブルッツィ,軽巡洋艦,Duca degli Abruzzi #1,CL,Duca degli Abruzzi,阿布魯齊公爵
589,389,1,693,L.d.S.D.d.Abruzzi改,アブルッツィ,軽巡洋艦,Duca degli Abruzzi #1,CL,Duca degli Abruzzi Kai,阿布魯齊公爵改
590,390,0,590,G.Garibaldi,ガリバルディ,軽巡洋艦,Duca degli Abruzzi #2,CL,Giuseppe Garibaldi,朱塞佩·加里波底
590,390,1,691,G.Garibaldi改,ガリバルディ,軽巡洋艦,Duca degli Abruzzi #2,CL,Giuseppe Garibaldi Kai,朱塞佩·加里波底改
595,395,0,595,Houston,ヒューストン,重巡洋艦,Northampton #5,CA,Houston,休士頓
595,395,1,600,Houston改,ヒューストン,重巡洋艦,Northampton #5,CA,Houston Kai,休士頓改
596,396,0,596,Fletcher,フレッチャー,駆逐艦,Fletcher #1,DD,Fletcher,弗萊徹
596,396,1,692,Fletcher改,フレッチャー,駆逐艦,Fletcher #1,DD,Fletcher Kai,弗萊徹改
596,396,2,628,Fletcher改 Mod.2,フレッチャー,駆逐艦,Fletcher #1,DD,Fletcher Kai Mod.2,弗萊徹改 Mod.2
596,396,3,629,Fletcher Mk.II,フレッチャー,駆逐艦,Fletcher #1,DD,Fletcher Mk.II,弗萊徹 Mk.II
597,397,0,597,Atlanta,アトランタ,軽巡洋艦,Atlanta #1,CL,Atlanta,亞特蘭大
597,397,1,696,Atlanta改,アトランタ,軽巡洋艦,Atlanta #1,CL,Atlanta Kai,亞特蘭大改
598,398,0,598,Honolulu,ホノルル,軽巡洋艦,Brooklyn #7,CL,Honolulu,檀香山
598,398,1,711,Honolulu改,ホノルル,軽巡洋艦,Brooklyn #7,CL,Honolulu Kai,檀香山改
604,399,0,604,De Ruyter,デ・ロイテル,軽巡洋艦,De Ruyter #1,CL,De Ruyter,戴·魯伊特
604,399,1,609,De Ruyter改,デ・ロイテル,軽巡洋艦,De Ruyter #1,CL,De Ruyter Kai,戴·魯伊特改
601,401,0,601,Colorado,コロラド,戦艦,Colorado #1,BB,Colorado,科羅拉多
601,401,1,1496,Colorado改,コロラド,戦艦,Colorado #1,BB,Colorado Kai,科羅拉多改
602,402,0,602,South Dakota,サウスダコタ,戦艦,South Dakota #1,FBB,South Dakota,南達科他
602,402,1,697,South Dakota改,サウスダコタ,戦艦,South Dakota #1,FBB,South Dakota Kai,南達科他改
603,403,0,603,Hornet,ホーネット,正規空母,Yorktown #3,CV,Hornet,黃蜂
603,403,1,704,Hornet改,ホーネット,正規空母,Yorktown #3,CV,Hornet Kai,黃蜂改
699,408,0,699,宗谷,そうや,補給艦,Ice-strengthened General-duties Transport Ship #2,AO,Souya,宗谷
699,408,1,645,宗谷,そうや,補給艦,Ice-strengthened General-duties Transport Ship #2,AO,Souya (AGL),宗谷
699,408,2,650,宗谷,そうや,補給艦,Ice-strengthened General-duties Transport Ship #2,AO,Souya (AGB),宗谷
611,411,0,611,御蔵,みくら,海防艦,Mikura #1,DE,Mikura,御藏
611,411,1,616,御蔵改,みくら,海防艦,Mikura #1,DE,Mikura Kai,御藏改
612,412,0,612,屋代,やしろ,海防艦,Mikura #6,DE,Yashiro,屋代
612,412,1,617,屋代改,やしろ,海防艦,Mikura #6,DE,Yashiro Kai,屋代改
613,413,0,613,Perth,パース,軽巡洋艦,Perth #1,CL,Perth,伯斯
613,413,1,618,Perth改,パース,軽巡洋艦,Perth #1,CL,Perth Kai,伯斯改
614,414,0,614,Grecale,グレカーレ,駆逐艦,Maestrale #2,DD,Grecale,東北風
614,414,1,619,Grecale改,グレカーレ,駆逐艦,Maestrale #2,DD,Grecale Kai,東北風改
615,415,0,615,Helena,ヘレナ,軽巡洋艦,St. Louis #2,CL,Helena,海倫娜
615,415,1,620,Helena改,ヘレナ,軽巡洋艦,St. Louis #2,CL,Helena Kai,海倫娜改
621,421,0,621,神州丸,しんしゅうまる,揚陸艦,Army Special Purpose Ship (R1) #1,LHA,Shinshuu Maru,神州丸
621,421,1,626,神州丸改,しんしゅうまる,揚陸艦,Army Special Purpose Ship (R1) #1,LHA,Shinshuu Maru Kai,神州丸改
625,425,0,625,秋霜,あきしも,駆逐艦,Yuugumo #18,DD,Akishimo,秋霜
625,425,1,695,秋霜改,あきしも,駆逐艦,Yuugumo #18,DD,Akishimo Kai,秋霜改
631,431,0,631,薄雲,うすぐも,駆逐艦,Fubuki #7,DD,Usugumo,薄雲
631,431,1,700,薄雲改,うすぐも,駆逐艦,Fubuki #7,DD,Usugumo Kai,薄雲改
632,432,0,632,有明,ありあけ,駆逐艦,Hatsuharu #5,DD,Ariake,有明
632,432,1,703,有明改,ありあけ,駆逐艦,Hatsuharu #5,DD,Ariake Kai,有明改
633,433,0,633,夕暮,ゆうぐれ,駆逐艦,Hatsuharu #6,DD,Yuugure,夕暮
633,433,1,725,夕暮改,ゆうぐれ,駆逐艦,Hatsuharu #6,DD,Yuugure Kai,夕暮改
634,434,0,634,迅鯨,じんげい,潜水母艦,Jingei #1,AS,Jingei,迅鯨
634,434,1,639,迅鯨改,じんげい,潜水母艦,Jingei #1,AS,Jingei Kai,迅鯨改
635,435,0,635,長鯨,ちょうげい,潜水母艦,Jingei #2,AS,Chougei,長鯨
635,435,1,640,長鯨改,ちょうげい,潜水母艦,Jingei #2,AS,Chougei Kai,長鯨改
636,436,0,636,伊47,い47,潜水艦,Junsen Type C #7,SS,I-47,伊47
636,436,1,607,伊47改,い47,潜水艦,Junsen Type C #7,SS,I-47 Kai,伊47改
637,437,0,637,第四号海防艦,だいよんごう,海防艦,Type D Kaiboukan #2,DE,Kaiboukan No.4,第四號海防艦
637,437,1,701,第四号海防艦改,だいよんごう,海防艦,Type D Kaiboukan #2,DE,Kaiboukan No.4 Kai,第四號海防艦改
638,438,0,638,第三〇号海防艦,だいさんじゅうごう,海防艦,Type D Kaiboukan #15,DE,Kaiboukan No.30,第三〇號海防艦
638,438,1,712,第三〇号海防艦改,だいさんじゅうごう,海防艦,Type D Kaiboukan #15,DE,Kaiboukan No.30 Kai,第三〇號海防艦改
641,441,0,641,松,まつ,駆逐艦,Matsu #1,DD,Matsu,松
641,441,1,702,松改,まつ,駆逐艦,Matsu #1,DD,Matsu Kai,松改
642,442,0,642,竹,たけ,駆逐艦,Matsu #2,DD,Take,竹
642,442,1,706,竹改,たけ,駆逐艦,Matsu #2,DD,Take Kai,竹改
643,443,0,643,梅,うめ,駆逐艦,Matsu #3,DD,Ume,梅
643,443,1,716,梅改,うめ,駆逐艦,Matsu #3,DD,Ume Kai,梅改
644,444,0,644,桃,もも,駆逐艦,Matsu #4,DD,Momo,桃
644,444,1,708,桃改,もも,駆逐艦,Matsu #4,DD,Momo Kai,桃改
653,453,0,653,Scirocco,シロッコ,駆逐艦,Maestrale #4,DD,Scirocco,東南風
653,453,1,658,Scirocco改,シロッコ,駆逐艦,Maestrale #4,DD,Scirocco Kai,東南風改
654,454,0,654,Washington,ワシントン,戦艦,North Carolina #2,FBB,Washington,華盛頓
654,454,1,659,Washington改,ワシントン,戦艦,North Carolina #2,FBB,Washington Kai,華盛頓改
655,455,0,655,Northampton,ノーザンプトン,重巡洋艦,Northampton #1,CA,Northampton,北安普頓
655,455,1,660,Northampton改,ノーザンプトン,重巡洋艦,Northampton #1,CA,Northampton Kai,北安普頓改
671,471,0,671,巻波,まきなみ,駆逐艦,Yuugumo #5,DD,Makinami,卷波
671,471,1,709,巻波改,まきなみ,駆逐艦,Yuugumo #5,DD,Makinami Kai,卷波改
674,474,0,674,玉波,たまなみ,駆逐艦,Yuugumo #9,DD,Tamanami,玉波
674,474,1,718,玉波改,たまなみ,駆逐艦,Yuugumo #9,DD,Tamanami Kai,玉波改
674,474,2,1033,玉波改二,たまなみ,駆逐艦,Yuugumo #9,DD,Tamanami Kai Ni,玉波改二
675,475,0,675,涼波,すずなみ,駆逐艦,Yuugumo #10,DD,Suzunami,涼波
675,475,1,710,涼波改,すずなみ,駆逐艦,Yuugumo #10,DD,Suzunami Kai,涼波改
675,475,2,1034,涼波改二,すずなみ,駆逐艦,Yuugumo #10,DD,Suzunami Kai Ni,涼波改二
675,475,3,745,涼波改二補,すずなみ,駆逐艦,Yuugumo #10,DD,Suzunami Kai Ni Ho,涼波改二補
877,477,0,877,Conte di Cavour,カブール,戦艦,Conte di Cavour #1,BB,Conte di Cavour,加富爾伯爵
877,477,1,878,Conte di Cavour改,カブール,戦艦,Conte di Cavour #1,FBB,Conte di Cavour Kai,加富爾伯爵改
877,477,2,879,Conte di Cavour nuovo,カブール,戦艦,Conte di Cavour #1,FBB,Conte di Cavour Nuovo,加富爾伯爵 nuovo
881,481,0,881,伊201,い201,潜水艦,Sentaka Type #1,SS,I-201,伊201
881,481,1,719,伊201改,い201,潜水艦,Sentaka Type #1,SS,I-201 Kai,伊201改
882,482,0,882,伊203,い203,潜水艦,Sentaka Type #3,SS,I-203,伊203
882,482,1,887,伊203改,い203,潜水艦,Sentaka Type #3,SS,I-203 Kai,伊203改
885,485,0,885,Victorious,ヴィクトリアス,装甲空母,Illustrious #3,CVB,Victorious,勝利
885,485,1,713,Victorious改,ヴィクトリアス,装甲空母,Illustrious #3,CVB,Victorious Kai,勝利改
886,486,0,886,早潮,はやしお,駆逐艦,Kagerou #5,DD,Hayashio,早潮
886,486,1,720,早潮改,はやしお,駆逐艦,Kagerou #5,DD,Hayashio Kai,早潮改
886,486,2,915,早潮改二,はやしお,駆逐艦,Kagerou #5,DD,Hayashio Kai Ni,早潮改二
891,491,0,891,Salmon,サーモン,潜水艦,Salmon #1,SS,Salmon,鮭魚
891,491,1,897,Salmon改,サーモン,潜水艦,Salmon #1,SS,Salmon Kai,鮭魚改
892,492,0,892,Drum,ドラム,潜水艦,Gato #17,SS,Drum,鼓魚
892,492,1,732,Drum改,ドラム,潜水艦,Gato #17,SS,Drum Kai,鼓魚改
299,493,0,299,Scamp,スキャンプ,潜水艦,Gato #66,SS,Scamp,斯坎普
299,493,1,715,Scamp改,スキャンプ,潜水艦,Gato #66,SS,Scamp Kai,斯坎普改
895,495,0,895,昭南,しょうなん,海防艦,Hiburi #3,DE,Shounan,昭南
895,495,1,714,昭南改,しょうなん,海防艦,Hiburi #3,DE,Shounan Kai,昭南改
896,497,0,896,Brooklyn,ブルックリン,軽巡洋艦,Brooklyn #1,CL,Brooklyn,布魯克林
896,497,1,722,Brooklyn改,ブルックリン,軽巡洋艦,Brooklyn #1,CL,Brooklyn Kai,布魯克林改
898,498,0,898,第二十二号海防艦,だいにじゅうにごう,海防艦,Type D Kaiboukan #11,DE,Kaiboukan No.22,第二十二號海防艦
898,498,1,728,第二十二号海防艦改,だいにじゅうにごう,海防艦,Type D Kaiboukan #11,DE,Kaiboukan No.22 Kai,第二十二號海防艦改
900,500,0,900,山汐丸,やましおまる,補給艦,Special 2TL Type #2,AO,Yamashio Maru,山汐丸
900,500,1,717,山汐丸改,やましおまる,補給艦,Special 2TL Type #2,AO,Yamashio Maru Kai,山汐丸改
901,501,0,901,Javelin,ジャヴェリン,駆逐艦,J #6,DD,Javelin,標槍
901,501,1,906,Javelin改,ジャヴェリン,駆逐艦,J #6,DD,Javelin Kai,標槍改
904,504,0,904,能美,のうみ,海防艦,Mikura #4,DE,Noumi,能美
904,504,1,909,能美改,のうみ,海防艦,Mikura #4,DE,Noumi Kai,能美改
905,505,0,905,倉橋,くらはし,海防艦,Mikura #5,DE,Kurahashi,倉橋
905,505,1,910,倉橋改,くらはし,海防艦,Mikura #5,DE,Kurahashi Kai,倉橋改
913,513,0,913,Maryland,メリーランド,戦艦,Colorado #2,BB,Maryland,馬里蘭
913,513,1,918,Maryland改,メリーランド,戦艦,Colorado #2,BB,Maryland Kai,馬里蘭改
921,521,0,921,鵜来,うくる,海防艦,Ukuru #1,DE,Ukuru,鵜來
921,521,1,926,鵜来改,うくる,海防艦,Ukuru #1,DE,Ukuru Kai,鵜來改
922,522,0,922,稲木,いなぎ,海防艦,Ukuru #12,DE,Inagi,稻木
922,522,1,730,稲木改,いなぎ,海防艦,Ukuru #12,DE,Inagi Kai,稻木改
922,522,2,979,稲木改二,いなぎ,海防艦,Ukuru #12,DE,Inagi Kai Ni,稻木改二
923,523,0,923,Tuscaloosa,タスカルーサ,重巡洋艦,New Orleans #4,CA,Tuscaloosa,塔斯卡盧薩
923,523,1,928,Tuscaloosa改,タスカルーサ,重巡洋艦,New Orleans #4,CA,Tuscaloosa Kai,塔斯卡盧薩改
924,524,0,924,Nevada,ネヴァダ,戦艦,Nevada #1,BB,Nevada,內華達
924,524,1,929,Nevada改,ネヴァダ,戦艦,Nevada #1,BB,Nevada Kai,內華達改
924,524,2,936,Nevada改 Mod.2,ネヴァダ,戦艦,Nevada #1,BB,Nevada Kai Mod.2,內華達改 Mod.2
925,525,0,925,Langley,ラングレー,軽空母,Independence #6,CVL,Langley,蘭利
925,525,1,930,Langley改,ラングレー,軽空母,Independence #6,CVL,Langley Kai,蘭利改
927,527,0,927,Valiant,ヴァリアント,戦艦,Queen Elizabeth #3,BB,Valiant,英勇
927,527,1,733,Valiant改,ヴァリアント,戦艦,Queen Elizabeth #3,BB,Valiant Kai,英勇改
931,531,0,931,Ranger,レンジャー,正規空母,Ranger #1,CV,Ranger,遊騎兵
931,531,1,723,Ranger改,レンジャー,正規空母,Ranger #1,CV,Ranger Kai,遊騎兵改
932,532,0,932,Indiana,インディアナ,戦艦,South Dakota #2,FBB,Indiana,印第安納
932,532,1,937,Indiana改,インディアナ,戦艦,South Dakota #2,FBB,Indiana Kai,印第安納改
933,533,0,933,Massachusetts,マサチューセッツ,戦艦,South Dakota #3,FBB,Massachusetts,麻薩諸塞
933,533,1,938,Massachusetts改,マサチューセッツ,戦艦,South Dakota #3,FBB,Massachusetts Kai,麻薩諸塞改
934,534,0,934,C.Cappellini,コマンダンテ・カッペリーニ,潜水艦,Marcello #10,SS,C.Cappellini,卡佩里尼
934,534,1,731,C.Cappellini改,コマンダンテ・カッペリーニ,潜水艦,Marcello #10,SS,C.Cappellini Kai,卡佩里尼改
934,534,2,939,UIT-24,コマンダンテ・カッペリーニ,潜水艦,Marcello #10,SS,UIT-24,UIT-24
934,534,3,940,伊503,コマンダンテ・カッペリーニ,潜水艦,Marcello #10,SS,I-503,伊503
935,535,0,935,Jean Bart,ジャン・バール,戦艦,Richelieu #2,FBB,Jean Bart,讓·巴爾
935,535,1,724,Jean Bart改,ジャン・バール,戦艦,Richelieu #2,FBB,Jean Bart Kai,讓·巴爾改
941,541,0,941,Heywood L.E.,ヘイウッド,駆逐艦,Fletcher #134,DD,Heywood L. Edwards,海伍德·L·E
941,541,1,726,Heywood L.E.改,ヘイウッド,駆逐艦,Fletcher #134,DD,Heywood L. Edwards Kai,海伍德·L·E改
942,542,0,942,Richard P.Leary,リチャード・P・リアリー,駆逐艦,Fletcher #135,DD,Richard P. Leary,理查·P·利里
942,542,1,737,Richard P.Leary改,リチャード・P・リアリー,駆逐艦,Fletcher #135,DD,Richard P. Leary Kai,理查·P·利里改
943,543,0,943,熊野丸,くまのまる,揚陸艦,Special Purpose Ship M Type C #1,LHA,Kumano Maru,熊野丸
943,543,1,948,熊野丸改,くまのまる,揚陸艦,Special Purpose Ship M Type C #1,LHA,Kumano Maru Kai,熊野丸改
944,544,0,944,平安丸,へいあんまる,潜水母艦,Kai Hikawa Maru #3,AS,Heian Maru,平安丸
944,544,1,949,平安丸改,へいあんまる,潜水母艦,Kai Hikawa Maru #3,AS,Heian Maru Kai,平安丸改
945,545,0,945,第百一号輸送艦,だいひゃくいちごう,揚陸艦,2nd Class Transporter #1,LHA,No.101 Transport Ship,第百一號輸送艦
945,545,1,727,第百一号輸送艦改,だいひゃくいちごう,揚陸艦,2nd Class Transporter #1,LHA,No.101 Transport Ship Kai,第百一號輸送艦改
952,552,0,952,Phoenix,フェニックス,軽巡洋艦,Brooklyn #5,CL,Phoenix,鳳凰城
952,552,1,734,Phoenix改,フェニックス,軽巡洋艦,Brooklyn #5,CL,Phoenix Kai,鳳凰城改
952,552,2,957,General Belgrano,フェニックス,軽巡洋艦,Brooklyn #5,CL,General Belgrano,貝爾格蘭諾將軍號
953,553,0,953,朝日,あさひ,練習巡洋艦,Kai Shikishima #2,CT,Asahi,朝日
953,553,1,958,朝日改,あさひ,工作艦,Kai Shikishima #2,AR,Asahi Kai,朝日改
962,562,0,962,Mogador,モガドール,駆逐艦,Mogador #1,DD,Mogador,莫加多爾
962,562,1,967,Mogador改,モガドール,駆逐艦,Mogador #1,DD,Mogador Kai,莫加多爾改
964,564,0,964,白雲,しらくも,駆逐艦,Fubuki #8,DD,Shirakumo,白雲
964,564,1,729,白雲改,しらくも,駆逐艦,Fubuki #8,DD,Shirakumo Kai,白雲改
965,565,0,965,Gloire,グロワール,軽巡洋艦,La Galissonnière #5,CL,Gloire,葛羅瓦
965,565,1,970,Gloire改,グロワール,軽巡洋艦,La Galissonnière #5,CL,Gloire Kai,葛羅瓦改
966,566,0,966,Lexington,レキシントン,正規空母,Lexington #1,CV,Lexington,列星頓
